length_url,length_hostname,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,has_ip,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,status
48,22,3,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,html,legitimate
50,15,1,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,phishing
58,16,2,0,0,0,0,0,0,4,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0.017241379310344827,0.0,0,0,0,0,0,1,0,0,0,,legitimate
98,16,3,7,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.07142857142857142,0.0,0,0,0,0,0,1,0,0,0,html,legitimate
73,28,4,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0.0821917808219178,0.0,0,0,0,0,1,2,0,0,0,pdf,legitimate
50,28,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,php,phishing
79,31,3,3,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,php,phishing
221,13,6,1,0,0,0,0,0,0,0,18,6,0,1,0,0,0,0,1,0,1,0,0,0,0.2081447963800905,0.0,0,0,0,0,0,1,0,0,0,pdf,legitimate
47,7,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,php,phishing
86,14,1,12,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0.08139534883720931,0.0,0,0,0,0,0,0,0,0,0,,legitimate
50,41,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.1,0.12195121951219512,0,0,0,0,1,2,1,0,0,,phishing
36,19,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,,phishing
20,12,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,phishing
115,26,3,2,0,0,0,0,0,5,0,0,5,0,1,0,0,0,0,1,1,1,0,0,0,0.02608695652173913,0.0,0,0,0,0,0,1,1,0,0,pdf,legitimate
51,18,3,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,1,0,1,0,0,0,0.0196078431372549,0.0,0,0,0,0,0,1,0,0,0,jsp,legitimate
43,21,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,phishing
42,34,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0.023809523809523808,0.029411764705882353,0,0,0,0,0,1,1,0,0,,phishing
100,25,2,5,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,1,0,0,0,0.1,0.0,0,0,0,0,0,1,0,0,0,,legitimate
34,26,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
127,50,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,2,1,0,0,0,0.18110236220472442,0.0,0,0,0,0,1,3,1,0,0,,phishing
33,14,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0.12121212121212122,0.14285714285714285,0,0,0,0,0,1,0,0,0,,phishing
42,15,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,php,phishing
109,21,2,9,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,1,0,0,0,0.05504587155963303,0.0,0,0,0,0,0,1,0,0,0,,legitimate
72,35,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,phishing
72,38,4,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,1,2,1,0,0,php,phishing
105,31,3,5,0,0,1,0,1,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0.06666666666666667,0.0,0,0,0,0,0,1,1,0,0,html,legitimate
63,29,5,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,1,0,0,0,0.015873015873015872,0.034482758620689655,0,0,1,0,1,3,0,0,1,com,phishing
27,18,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,1,,legitimate
77,16,2,6,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,1,0,0,0,0.16883116883116883,0.0,0,0,0,0,0,1,0,0,0,,legitimate
23,16,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,phishing
30,21,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
61,21,3,3,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.09836065573770492,0.0,0,0,0,0,0,1,0,0,0,cfm,legitimate
21,14,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
92,22,2,7,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,1,1,0,0,0,0.08695652173913043,0.0,0,0,0,0,0,1,1,0,0,,legitimate
22,14,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
88,14,1,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,1,1,0,0,0,0.2159090909090909,0.0,0,0,0,0,0,0,0,0,0,,phishing
41,15,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,1,,legitimate
62,10,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0.3225806451612903,0.0,0,0,0,0,0,0,0,0,0,,phishing
26,18,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,,legitimate
61,23,3,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,htm,legitimate
74,27,2,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,0,0,0,0.10810810810810811,0.0,0,0,0,0,0,1,0,0,0,,legitimate
68,38,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,,legitimate
31,23,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
31,23,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
81,24,4,0,0,1,1,0,2,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0.04938271604938271,0.0,0,0,0,0,1,2,0,0,0,cgi,legitimate
25,16,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,1,,legitimate
60,17,2,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,0,0,0,0.03333333333333333,0.0,0,0,0,0,0,1,0,0,0,,legitimate
83,15,2,7,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.13253012048192772,0.06666666666666667,0,0,0,0,0,1,0,0,0,,legitimate
57,20,4,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,php,phishing
63,25,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0.12698412698412698,0.32,0,0,0,0,0,1,0,0,0,php,phishing
38,13,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
30,21,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,,legitimate
98,13,3,1,0,1,1,0,2,1,0,0,10,0,1,0,0,0,0,1,0,1,0,0,0,0.10204081632653061,0.0,0,0,0,0,0,1,0,0,0,php,phishing
23,14,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
103,15,1,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1,0,0,0,0.1941747572815534,0.0,0,0,0,0,0,0,0,0,0,,phishing
27,20,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
32,25,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
49,26,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,html,legitimate
29,21,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,1,2,0,0,0,,legitimate
81,14,4,0,0,0,0,0,0,2,0,0,7,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,1,2,0,0,0,html,legitimate
75,37,4,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0.10666666666666667,0.0,0,0,0,0,1,2,0,0,0,pdf,legitimate
161,16,3,0,0,1,5,0,5,8,0,0,4,0,1,0,0,0,0,1,2,1,0,0,0,0.0,0.0,0,0,1,0,0,1,0,0,0,com,legitimate
78,50,4,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,2,1,0,0,0,0.15384615384615385,0.0,0,0,0,0,1,3,1,0,0,,phishing
60,21,4,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,1,2,0,0,0,html,legitimate
34,15,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,legitimate
41,33,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,,phishing
70,21,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,html,legitimate
23,14,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
63,9,1,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,legitimate
30,21,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.03333333333333333,0.047619047619047616,0,0,0,0,0,1,0,0,0,,legitimate
30,23,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0.1,0.13043478260869565,0,0,0,0,0,1,0,1,1,,phishing
32,24,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
130,6,4,2,0,1,2,0,3,2,0,5,3,0,1,0,2,0,0,0,2,1,0,0,0,0.12307692307692308,0.0,0,0,0,0,0,0,0,0,0,php,phishing
31,22,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,1,,legitimate
61,27,3,1,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0.13114754098360656,0.0,0,0,0,0,0,1,0,0,1,html,phishing
28,20,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,phishing
99,15,2,1,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,1,1,0,0,0,0.06060606060606061,0.0,0,0,0,0,0,1,0,0,0,,phishing
42,15,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.07142857142857142,0.0,0,0,0,0,0,1,0,0,0,,legitimate
47,17,1,0,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0851063829787234,0.0,0,0,0,0,0,0,0,0,0,,phishing
86,13,3,4,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,1,1,0,0,0,0.08139534883720931,0.0,0,0,0,0,0,1,0,0,0,html,legitimate
30,22,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
40,31,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.075,0.0967741935483871,0,0,0,0,0,1,0,0,0,,phishing
36,17,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,us,phishing
77,17,3,0,0,1,1,0,2,0,0,0,3,0,1,0,1,0,0,0,1,1,0,0,0,0.22077922077922077,0.0,0,0,0,0,0,1,0,0,0,php,phishing
106,19,2,10,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,1,0,0,0,0.05660377358490566,0.0,0,0,0,0,0,1,0,0,0,,legitimate
154,14,2,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0.006493506493506494,0.0,0,0,0,0,0,0,0,0,0,+Introduction+to+Firewalls/Firewall+Categories/,legitimate
56,20,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,asp,legitimate
47,17,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,html,phishing
28,17,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
32,25,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,phishing
26,19,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,phishing
20,4,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0.05,0.0,0,0,0,0,0,0,0,0,1,,phishing
78,22,3,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,1,0,1,0,0,0,0.0641025641025641,0.0,0,0,0,0,0,1,0,0,0,pdf,legitimate
32,25,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,phishing
22,13,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
41,33,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0.12195121951219512,0.15151515151515152,0,0,0,0,0,1,1,0,0,,phishing
61,19,2,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,0,1,0,0,0,0.03278688524590164,0.0,0,0,0,0,0,1,0,0,0,,legitimate
71,20,3,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,html,legitimate
35,28,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,1,,phishing
36,18,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
84,18,4,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,1,0,0,0,0.08333333333333333,0.0,0,0,0,0,1,2,0,0,0,2691913/,legitimate
56,18,4,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,1,0,0,0,0.10714285714285714,0.0,0,0,0,0,0,1,0,0,0,pdf,legitimate
32,23,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
126,61,3,4,0,1,0,0,1,2,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.30158730158730157,0.3114754098360656,0,0,0,0,0,1,1,0,0,,phishing
152,24,4,4,0,1,0,0,2,1,0,0,12,0,2,0,0,0,0,1,1,2,0,0,0,0.125,0.0,1,0,0,0,0,0,1,0,0,php,phishing
50,16,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0.08,0.0,0,0,0,0,0,1,0,0,0,,legitimate
50,24,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,legitimate
40,16,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
142,32,2,2,0,1,0,0,1,3,0,0,7,0,3,0,0,0,0,0,1,1,0,0,0,0.06338028169014084,0.0,0,0,0,0,0,1,1,0,1,,phishing
63,18,4,1,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0.12698412698412698,0.0,0,0,0,0,0,1,0,0,1,aspx,legitimate
51,12,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0.0196078431372549,0.0,0,0,0,0,0,0,0,0,0,php,phishing
33,25,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
34,27,2,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,,phishing
34,26,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,,legitimate
72,23,2,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1,0,0,0,0.19444444444444445,0.0,0,0,0,0,0,1,0,0,0,,phishing
30,22,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
18,9,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,legitimate
35,28,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0.05714285714285714,0.07142857142857142,0,0,0,0,1,2,0,0,0,,phishing
66,18,2,1,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,htm,phishing
32,24,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
43,21,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0.06976744186046512,0.0,0,0,0,0,0,1,0,0,0,,phishing
45,16,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
36,29,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,1,,phishing
19,11,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.21052631578947367,0.36363636363636365,0,0,0,0,0,1,0,0,0,,phishing
21,6,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0.09523809523809523,0.0,0,0,0,0,0,0,0,0,1,,phishing
34,25,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
61,18,1,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0.09836065573770492,0.0,0,0,0,0,0,0,0,0,0,,phishing
28,19,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
20,7,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0.05,0.0,0,0,0,0,0,0,1,0,0,,phishing
56,13,2,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
34,25,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,,phishing
85,18,2,0,0,0,0,0,0,1,0,0,11,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,phishing
44,27,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,0,0,0,0.045454545454545456,0.0,0,0,0,0,0,1,0,0,0,,legitimate
60,15,2,0,0,0,0,0,0,6,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
37,22,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
131,27,2,2,0,1,0,0,1,4,0,0,7,0,3,0,0,0,0,0,1,1,0,0,0,0.030534351145038167,0.0,0,0,0,0,0,1,1,0,1,,phishing
68,17,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,html,phishing
21,12,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,legitimate
36,29,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
63,16,2,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,1,0,0,0,0.15873015873015872,0.0,0,0,0,0,0,0,0,0,0,well-known/acme-challenge/4194951919/,phishing
23,15,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
68,18,4,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,1,2,0,0,0,html,legitimate
78,15,2,5,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,1,1,0,0,0,0.05128205128205128,0.0,0,0,0,0,0,1,0,0,0,,legitimate
66,18,2,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
29,22,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
66,25,2,1,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,,phishing
157,14,2,11,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,0,0,0,0.11464968152866242,0.0,0,0,0,0,0,1,0,0,0,,legitimate
23,14,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,1,,legitimate
44,15,3,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,php,phishing
59,17,3,0,0,0,0,0,0,3,0,0,5,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,html,legitimate
66,19,3,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,html,legitimate
55,22,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
31,22,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
29,21,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,phishing
43,24,4,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.046511627906976744,0.08333333333333333,0,0,0,0,1,3,0,0,1,,phishing
50,14,3,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.02,0.0,0,0,0,0,0,1,0,0,0,htm,legitimate
36,23,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,1,2,0,0,0,,legitimate
34,11,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
261,13,6,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,1,3,1,0,0,0,0.15708812260536398,0.0,0,0,1,0,0,0,0,0,0,php,phishing
34,13,3,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,1,0,0,1,0.29411764705882354,0.7692307692307693,0,0,0,0,1,2,0,0,0,,phishing
27,13,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.1111111111111111,0.23076923076923078,0,0,0,0,0,1,0,0,0,,phishing
37,16,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,1,0,0,0,0.16216216216216217,0.0,0,0,0,0,0,1,0,0,0,,legitimate
